unix,date,symbol,open,high,low,close,Volume CRO,Volume USD
1651845600,5/6/2022 14:00,CRO/USD,0.28,0.28,0.28,0.28,2000,560
1651838400,5/6/2022 12:00,CRO/USD,0.2757,0.2757,0.2713,0.2713,269.167572,73.02516228
1651834800,5/6/2022 11:00,CRO/USD,0.2999,0.2999,0.2999,0.2999,47.38246,14.20999975
1651831200,5/6/2022 10:00,CRO/USD,0.2888,0.2888,0.2858,0.2858,623.951455,178.3253258
1651827600,5/6/2022 9:00,CRO/USD,0.294,0.398,0.2888,0.2888,2813.933781,812.664076
1651820400,5/6/2022 7:00,CRO/USD,0.2967,0.2967,0.2967,0.2967,100,29.67
1651802400,5/6/2022 2:00,CRO/USD,0.2869,0.2869,0.2869,0.2869,325.723248,93.44999985
1651795200,5/6/2022 0:00,CRO/USD,0.2864,0.2864,0.2864,0.2864,90.677374,25.96999991
1651788000,5/5/2022 22:00,CRO/USD,0.2852,0.2852,0.2852,0.2852,113.532959,32.37959991
1651784400,5/5/2022 21:00,CRO/USD,0.2908,0.2908,0.2908,0.2908,213.204951,61.99999975
1651773600,5/5/2022 18:00,CRO/USD,0.2846,0.2852,0.2817,0.285,841.023484,239.6916929
1651770000,5/5/2022 17:00,CRO/USD,0.2845,0.2845,0.2845,0.2845,2967.683402,844.3059279
1651766400,5/5/2022 16:00,CRO/USD,0.2891,0.2932,0.2891,0.2932,333.5,97.7822
1651762800,5/5/2022 15:00,CRO/USD,0.2948,0.2948,0.2826,0.2844,7317.330065,2081.04867
1651759200,5/5/2022 14:00,CRO/USD,0.2992,0.2992,0.2981,0.2981,381.014563,113.5804412
1651755600,5/5/2022 13:00,CRO/USD,0.3099,0.3099,0.3099,0.3099,1029.622458,319.0799997
1651744800,5/5/2022 10:00,CRO/USD,0.3141,0.3141,0.3141,0.3141,63.514804,19.94999994
1651737600,5/5/2022 8:00,CRO/USD,0.3138,0.3138,0.3138,0.3138,112.77884,35.38999999
1651730400,5/5/2022 6:00,CRO/USD,0.3158,0.3158,0.3158,0.3158,94.743508,29.91999983
1651719600,5/5/2022 3:00,CRO/USD,0.2981,0.2981,0.2981,0.2981,5341.57096,1592.322303
1651716000,5/5/2022 2:00,CRO/USD,0.3173,0.3173,0.3173,0.3173,315,99.9495
1651705200,5/4/2022 23:00,CRO/USD,0.3191,0.3191,0.3191,0.3191,538.075838,171.6999999
1651698000,5/4/2022 21:00,CRO/USD,0.3042,0.3042,0.3042,0.3042,122.350343,37.21897434
1651694400,5/4/2022 20:00,CRO/USD,0.315,0.315,0.315,0.315,500,157.5
1651690800,5/4/2022 19:00,CRO/USD,0.312,0.312,0.312,0.312,57.820512,18.03999974
1651687200,5/4/2022 18:00,CRO/USD,0.3021,0.3051,0.302,0.3051,3407.744623,1039.702884
1651683600,5/4/2022 17:00,CRO/USD,0.3021,0.3021,0.3021,0.3021,22959.54986,6936.080014
1651672800,5/4/2022 14:00,CRO/USD,0.3039,0.3039,0.3039,0.3039,859.855216,261.3100001
1651669200,5/4/2022 13:00,CRO/USD,0.3081,0.3081,0.3081,0.3081,16,4.9296
1651662000,5/4/2022 11:00,CRO/USD,0.3052,0.3052,0.2997,0.3048,10801.22006,3292.211874
1651658400,5/4/2022 10:00,CRO/USD,0.316,0.3161,0.316,0.3161,3156.386965,997.7339196
1651647600,5/4/2022 7:00,CRO/USD,0.2927,0.2927,0.2927,0.2927,53.394985,15.62871211
1651626000,5/4/2022 1:00,CRO/USD,0.2892,0.2892,0.2892,0.2892,1229.299666,355.5134634
1651611600,5/3/2022 21:00,CRO/USD,0.291,0.291,0.2895,0.2895,687.912992,199.1508112
1651600800,5/3/2022 18:00,CRO/USD,0.294,0.294,0.291,0.291,297.606837,86.60358957
1651593600,5/3/2022 16:00,CRO/USD,0.3021,0.3289,0.3021,0.3289,1023.266216,336.5522584
1651582800,5/3/2022 13:00,CRO/USD,0.3021,0.3021,0.3021,0.3021,350,105.735
1651572000,5/3/2022 10:00,CRO/USD,0.3,0.3,0.3,0.3,31.953449,9.5860347
1651564800,5/3/2022 8:00,CRO/USD,0.302,0.3023,0.3019,0.3023,1232.574443,372.6072541
1651543200,5/3/2022 2:00,CRO/USD,0.3018,0.3018,0.3018,0.3018,992.147117,299.4299999
1651521600,5/2/2022 20:00,CRO/USD,0.2925,0.2925,0.2925,0.2925,297.606837,87.04999982
1651514400,5/2/2022 18:00,CRO/USD,0.2639,0.2639,0.2639,0.2639,68.662537,18.12004351
1651510800,5/2/2022 17:00,CRO/USD,0.2815,0.2815,0.27,0.27,5227.520943,1411.430655
1651507200,5/2/2022 16:00,CRO/USD,0.293,0.293,0.281,0.281,5475.209,1538.533729
1651503600,5/2/2022 15:00,CRO/USD,0.3325,0.3325,0.291,0.3322,1023.361214,339.9605953
1651496400,5/2/2022 13:00,CRO/USD,0.2933,0.2933,0.2933,0.2933,45.893027,13.46042482
1651492800,5/2/2022 12:00,CRO/USD,0.318,0.318,0.3,0.3,903.60723,271.082169
1651489200,5/2/2022 11:00,CRO/USD,0.3344,0.3344,0.3,0.3,914.646726,274.3940178
1651485600,5/2/2022 10:00,CRO/USD,0.3344,0.3344,0.3344,0.3344,173.594497,58.0499998
1651482000,5/2/2022 9:00,CRO/USD,0.3171,0.3344,0.3171,0.3344,821.109832,274.5791278
1651478400,5/2/2022 8:00,CRO/USD,0.325,0.325,0.3171,0.3171,370.32663,117.4305744
1651464000,5/2/2022 4:00,CRO/USD,0.3344,0.3344,0.3344,0.3344,57.147129,19.10999994
1651460400,5/2/2022 3:00,CRO/USD,0.3345,0.3345,0.3345,0.3345,29.491008,9.864742176
1651442400,5/1/2022 22:00,CRO/USD,0.3354,0.3354,0.3354,0.3354,154.699844,51.88632768
1651438800,5/1/2022 21:00,CRO/USD,0.3102,0.3346,0.3102,0.3346,527.07301,176.3586291
1651435200,5/1/2022 20:00,CRO/USD,0.3067,0.3084,0.3043,0.3084,171.958665,53.03205229
1651431600,5/1/2022 19:00,CRO/USD,0.2901,0.2901,0.29,0.29,70.25,20.3725
1651428000,5/1/2022 18:00,CRO/USD,0.3111,0.3111,0.3,0.3,1830.41581,549.124743
1651424400,5/1/2022 17:00,CRO/USD,0.325,0.325,0.32,0.32,476.105127,152.3536406
1651420800,5/1/2022 16:00,CRO/USD,0.3301,0.3301,0.3275,0.3275,1791.36948,586.6735047
1651417200,5/1/2022 15:00,CRO/USD,0.3301,0.3301,0.33,0.33,248.39,81.9687
1651413600,5/1/2022 14:00,CRO/USD,0.3505,0.3505,0.33,0.33,612.9223,202.264359
1651410000,5/1/2022 13:00,CRO/USD,0.4025,0.4098,0.3505,0.3505,1192.920921,418.1187828
1651402800,5/1/2022 11:00,CRO/USD,0.37,0.37,0.355,0.355,114.248702,40.55828921
1651392000,5/1/2022 8:00,CRO/USD,0.37,0.37,0.3651,0.3651,111,40.5261
1651381200,5/1/2022 5:00,CRO/USD,0.4108,0.4108,0.4108,0.4108,24.269717,9.969999744
1651377600,5/1/2022 4:00,CRO/USD,0.37,0.37,0.37,0.37,447,165.39
1651370400,5/1/2022 2:00,CRO/USD,0.3907,0.4108,0.3907,0.4108,1002.917081,411.9983369
1651359600,4/30/2022 23:00,CRO/USD,0.365,0.3891,0.36,0.3891,319.32,124.247412
1651352400,4/30/2022 21:00,CRO/USD,0.3651,0.3951,0.3651,0.3951,158.117918,62.4723894
1651330800,4/30/2022 15:00,CRO/USD,0.3947,0.3947,0.3947,0.3947,102.432227,40.43
1651327200,4/30/2022 14:00,CRO/USD,0.3955,0.4014,0.37,0.4014,206.619888,82.93722304
1651276800,4/30/2022 0:00,CRO/USD,0.3982,0.4043,0.3982,0.4043,376.901054,152.3810961
1651266000,4/29/2022 21:00,CRO/USD,0.4076,0.4076,0.4076,0.4076,122.350343,49.86999981
1651262400,4/29/2022 20:00,CRO/USD,0.37,0.37,0.37,0.37,38.266699,14.15867863
1651258800,4/29/2022 19:00,CRO/USD,0.3725,0.3725,0.3725,0.3725,43.896904,16.35159674
1651251600,4/29/2022 17:00,CRO/USD,0.375,0.375,0.3725,0.3725,128.479896,47.85876126
1651244400,4/29/2022 15:00,CRO/USD,0.4057,0.4057,0.38,0.38,932.089748,354.1941042
1651240800,4/29/2022 14:00,CRO/USD,0.4016,0.4086,0.4016,0.4086,298.381474,121.9186703
1651237200,4/29/2022 13:00,CRO/USD,0.3801,0.4037,0.3801,0.4037,324.923954,131.1718002
1651233600,4/29/2022 12:00,CRO/USD,0.4034,0.4034,0.4012,0.4012,171.446814,68.78446178
1651230000,4/29/2022 11:00,CRO/USD,0.385,0.385,0.385,0.385,100,38.5
1651226400,4/29/2022 10:00,CRO/USD,0.409,0.409,0.3852,0.3852,1996.479216,769.043794
1651201200,4/29/2022 3:00,CRO/USD,0.39,0.39,0.39,0.39,497,193.83
1651190400,4/29/2022 0:00,CRO/USD,0.3891,0.4072,0.3891,0.4072,88.007766,35.83676232
1651172400,4/28/2022 19:00,CRO/USD,0.4052,0.4052,0.4052,0.4052,246.199407,99.75999972
1651168800,4/28/2022 18:00,CRO/USD,0.4053,0.4053,0.4053,0.4053,100.690846,40.80999988
1651158000,4/28/2022 15:00,CRO/USD,0.4104,0.4104,0.4103,0.4103,256.162563,105.1034996
1651154400,4/28/2022 14:00,CRO/USD,0.39,0.4075,0.39,0.4075,328.441717,133.8399997
1651147200,4/28/2022 12:00,CRO/USD,0.3944,0.3944,0.3944,0.3944,821.116915,323.8485113
1651143600,4/28/2022 11:00,CRO/USD,0.4136,0.4136,0.4136,0.4136,43.181818,17.85999992
1651129200,4/28/2022 7:00,CRO/USD,0.392,0.392,0.392,0.392,312.992822,122.6931862
1651096800,4/27/2022 22:00,CRO/USD,0.4056,0.4155,0.4056,0.4155,2270.949345,943.5794528
1651089600,4/27/2022 20:00,CRO/USD,0.4073,0.4073,0.4073,0.4073,100.51559,40.93999981
1651082400,4/27/2022 18:00,CRO/USD,0.3918,0.3918,0.3918,0.3918,1730.309588,677.9352966
1651078800,4/27/2022 17:00,CRO/USD,0.3894,0.3894,0.3894,0.3894,30,11.682
1651075200,4/27/2022 16:00,CRO/USD,0.3907,0.3909,0.3906,0.3909,146.54784,57.28555066
1651071600,4/27/2022 15:00,CRO/USD,0.3832,0.3929,0.38,0.3908,3814.953698,1490.883905
1651064400,4/27/2022 13:00,CRO/USD,0.411,0.411,0.411,0.411,125.571776,51.60999994
1651060800,4/27/2022 12:00,CRO/USD,0.39,0.39,0.39,0.39,118,46.02
1651042800,4/27/2022 7:00,CRO/USD,0.39,0.39,0.39,0.39,210.524969,82.10473791
1651024800,4/27/2022 2:00,CRO/USD,0.4084,0.4084,0.4084,0.4084,134.329089,54.85999995
1651006800,4/26/2022 21:00,CRO/USD,0.3836,0.4111,0.3836,0.4111,312.992822,128.6713491
1650978000,4/26/2022 13:00,CRO/USD,0.391,0.391,0.391,0.391,100,39.1
1650970800,4/26/2022 11:00,CRO/USD,0.407,0.407,0.407,0.407,49.582309,20.17999976
1650967200,4/26/2022 10:00,CRO/USD,0.4051,0.4051,0.4051,0.4051,150.097851,60.80463944
1650963600,4/26/2022 9:00,CRO/USD,0.4109,0.4109,0.4109,0.4109,53.394985,21.93999934
1650960000,4/26/2022 8:00,CRO/USD,0.4051,0.4051,0.4051,0.4051,43,17.4193
1650931200,4/26/2022 0:00,CRO/USD,0.4109,0.4109,0.4109,0.4109,1121.367729,460.7699998
1650924000,4/25/2022 22:00,CRO/USD,0.4109,0.4109,0.4109,0.4109,121.367729,49.86999985
1650913200,4/25/2022 19:00,CRO/USD,0.4109,0.4109,0.4109,0.4109,100,41.09
1650873600,4/25/2022 8:00,CRO/USD,0.411,0.411,0.411,0.411,276.666665,113.7099993
1650862800,4/25/2022 5:00,CRO/USD,0.3943,0.3943,0.3943,0.3943,204.14583,80.49470077
1650848400,4/25/2022 1:00,CRO/USD,0.4027,0.4027,0.4027,0.4027,38.266699,15.40999969
1650826800,4/24/2022 19:00,CRO/USD,0.411,0.411,0.411,0.411,63.941605,26.27999966
1650812400,4/24/2022 15:00,CRO/USD,0.3766,0.3766,0.3766,0.3766,32.686013,12.3095525
1650808800,4/24/2022 14:00,CRO/USD,0.3946,0.402,0.3946,0.402,2663.401469,1070.687391
1650805200,4/24/2022 13:00,CRO/USD,0.4053,0.4053,0.362,0.3946,311.993123,123.1124863
1650794400,4/24/2022 10:00,CRO/USD,0.4051,0.4051,0.4051,0.4051,34.924399,14.14787403
1650758400,4/24/2022 0:00,CRO/USD,0.4077,0.4077,0.4051,0.4051,7300.283334,2957.344779
1650754800,4/23/2022 23:00,CRO/USD,0.4198,0.4198,0.4198,0.4198,2629.401469,1103.822737
1650751200,4/23/2022 22:00,CRO/USD,0.4079,0.4079,0.4079,0.4079,67.163703,27.39607445
1650729600,4/23/2022 16:00,CRO/USD,0.4087,0.4087,0.4087,0.4087,283.59509,115.9053133
1650686400,4/23/2022 4:00,CRO/USD,0.4067,0.4067,0.4067,0.4067,283.59509,115.3381231
1650675600,4/23/2022 1:00,CRO/USD,0.4188,0.4188,0.4188,0.4188,45.893027,19.21999971
1650657600,4/22/2022 20:00,CRO/USD,0.4034,0.4034,0.4034,0.4034,38.128819,15.38116558
1650646800,4/22/2022 17:00,CRO/USD,0.4255,0.4255,0.4255,0.4255,70.317273,29.91999966
1650643200,4/22/2022 16:00,CRO/USD,0.398,0.4256,0.398,0.4256,3479.266252,1480.775717
1650639600,4/22/2022 15:00,CRO/USD,0.4184,0.4184,0.4184,0.4184,1135.516252,475.0999998
1650636000,4/22/2022 14:00,CRO/USD,0.4234,0.4234,0.4234,0.4234,25,10.585
1650632400,4/22/2022 13:00,CRO/USD,0.41,0.41,0.41,0.41,67.163703,27.53711823
1650628800,4/22/2022 12:00,CRO/USD,0.4261,0.4261,0.4261,0.4261,142.877258,60.87999963
1650589200,4/22/2022 1:00,CRO/USD,0.4043,0.4043,0.4043,0.4043,96.969696,39.20484809
1650574800,4/21/2022 21:00,CRO/USD,0.4264,0.4264,0.4264,0.4264,58.466228,24.92999962
1650567600,4/21/2022 19:00,CRO/USD,0.42,0.42,0.42,0.42,150,63
1650546000,4/21/2022 13:00,CRO/USD,0.428,0.428,0.428,0.428,80.257009,34.34999985
1650538800,4/21/2022 11:00,CRO/USD,0.425,0.426,0.425,0.426,600,255.6
1650513600,4/21/2022 4:00,CRO/USD,0.4249,0.4249,0.4249,0.4249,46.952224,19.94999998
1650499200,4/21/2022 0:00,CRO/USD,0.416,0.416,0.416,0.416,20,8.32
1650484800,4/20/2022 20:00,CRO/USD,0.4118,0.4118,0.4118,0.4118,111.411764,45.87936442
1650474000,4/20/2022 17:00,CRO/USD,0.4248,0.4248,0.4248,0.4248,63.512241,26.97999998
1650466800,4/20/2022 15:00,CRO/USD,0.4161,0.4233,0.4161,0.4233,172.513583,73.02499968
1650463200,4/20/2022 14:00,CRO/USD,0.4248,0.4248,0.4248,0.4248,43,18.2664
1650448800,4/20/2022 10:00,CRO/USD,0.424,0.424,0.424,0.424,213.422121,90.4909793
1650445200,4/20/2022 9:00,CRO/USD,0.426,0.426,0.424,0.424,377.334905,159.9899997
1650434400,4/20/2022 6:00,CRO/USD,0.419,0.419,0.419,0.419,199.696899,83.67300068
1650430800,4/20/2022 5:00,CRO/USD,0.4162,0.4162,0.4162,0.4162,150,62.43
1650376800,4/19/2022 14:00,CRO/USD,0.4157,0.4157,0.4157,0.4157,271.007988,112.6580206
1650355200,4/19/2022 8:00,CRO/USD,0.4139,0.4139,0.4139,0.4139,271.007988,112.1702062
1650344400,4/19/2022 5:00,CRO/USD,0.419,0.419,0.419,0.419,33,13.827
1650337200,4/19/2022 3:00,CRO/USD,0.419,0.419,0.419,0.419,58.94988,24.69999972
1650330000,4/19/2022 1:00,CRO/USD,0.4189,0.4189,0.4189,0.4189,139.532107,58.44999962
1650319200,4/18/2022 22:00,CRO/USD,0.4188,0.4188,0.4112,0.4112,1405.913495,578.1116291
1650304800,4/18/2022 18:00,CRO/USD,0.4188,0.4188,0.4188,0.4188,100,41.88
1650301200,4/18/2022 17:00,CRO/USD,0.4175,0.4175,0.4175,0.4175,1251.20958,522.3799997
1650294000,4/18/2022 15:00,CRO/USD,0.3934,0.3934,0.3934,0.3934,45.310327,17.82508264
1650290400,4/18/2022 14:00,CRO/USD,0.3979,0.409,0.3979,0.409,40,16.36
1650286800,4/18/2022 13:00,CRO/USD,0.3829,0.3829,0.3829,0.3829,6399.950918,2450.541207
1650272400,4/18/2022 9:00,CRO/USD,0.3975,0.41,0.3975,0.41,246.40033,101.0241353
1650265200,4/18/2022 7:00,CRO/USD,0.3977,0.3977,0.3977,0.3977,40.759367,16.21000026
1650261600,4/18/2022 6:00,CRO/USD,0.3899,0.3899,0.3899,0.3899,47.95673,18.69832903
1650247200,4/18/2022 2:00,CRO/USD,0.4099,0.4099,0.4099,0.4099,48.694803,19.95999975
1650243600,4/18/2022 1:00,CRO/USD,0.4099,0.4099,0.4099,0.4099,85.337887,34.97999988
