unix,date,symbol,open,high,low,close,Volume BTT,Volume USD
1629000000,8/15/2021 4:00,BTT/USD,0.0047537,0.0047537,0.0047128,0.0047363,1291447.525,6116.682912
1628996400,8/15/2021 3:00,BTT/USD,0.0047988,0.0047988,0.0047552,0.0047552,1179210.74,5607.382913
1628992800,8/15/2021 2:00,BTT/USD,0.0047632,0.0047997,0.0047632,0.0047997,681002.1565,3268.60605
1628989200,8/15/2021 1:00,BTT/USD,0.0047486,0.0047697,0.0047486,0.0047654,1167821.279,5565.135521
1628985600,8/15/2021 0:00,BTT/USD,0.0047617,0.0048165,0.0046899,0.0047483,5472791.652,25986.4566
1628982000,8/14/2021 23:00,BTT/USD,0.004731,0.0047645,0.004731,0.0047603,727977.7351,3465.392412
1628978400,8/14/2021 22:00,BTT/USD,0.0047344,0.0047371,0.0047314,0.0047314,521271.3848,2466.34343
1628974800,8/14/2021 21:00,BTT/USD,0.0046696,0.0047446,0.0046678,0.0047339,2385959.744,11294.89483
1628971200,8/14/2021 20:00,BTT/USD,0.0047778,0.0047778,0.0044514,0.0046696,18323994.83,85565.72627
1628967600,8/14/2021 19:00,BTT/USD,0.0047628,0.0047787,0.0047628,0.0047787,375174.3451,1792.845643
1628964000,8/14/2021 18:00,BTT/USD,0.0047474,0.0048107,0.0047474,0.0047641,6807152.797,32429.95664
1628960400,8/14/2021 17:00,BTT/USD,0.0047377,0.0047484,0.0047194,0.0047484,947925.8597,4501.131152
1628956800,8/14/2021 16:00,BTT/USD,0.004745,0.0047632,0.0047368,0.0047405,1532957.434,7266.984716
1628953200,8/14/2021 15:00,BTT/USD,0.0047571,0.0047612,0.0047372,0.0047446,933725.7384,4430.155138
1628949600,8/14/2021 14:00,BTT/USD,0.0046863,0.0047564,0.0046776,0.0047564,2205435.132,10489.93166
1628946000,8/14/2021 13:00,BTT/USD,0.004668,0.0046902,0.0046661,0.0046855,971612.882,4552.492159
1628942400,8/14/2021 12:00,BTT/USD,0.0047215,0.0047229,0.0046689,0.0046689,1231764.173,5750.983749
1628938800,8/14/2021 11:00,BTT/USD,0.0045702,0.0047234,0.0041088,0.0047234,52322097.1,247138.1934
1628935200,8/14/2021 10:00,BTT/USD,0.0047679,0.0048209,0.0044827,0.0045713,46642906.47,213218.7184
1628931600,8/14/2021 9:00,BTT/USD,0.004862,0.0050166,0.0047584,0.0047708,10334087.55,49301.8649
1628928000,8/14/2021 8:00,BTT/USD,0.0048389,0.0048909,0.0048389,0.0048619,3244436.735,15774.12696
1628924400,8/14/2021 7:00,BTT/USD,0.0048303,0.0048636,0.0048232,0.0048382,2265072.952,10958.87596
1628920800,8/14/2021 6:00,BTT/USD,0.0047914,0.0048553,0.0047914,0.0048287,2647912.323,12785.97423
1628917200,8/14/2021 5:00,BTT/USD,0.0047877,0.0047882,0.0047755,0.0047882,642098.5123,3074.496097
1628913600,8/14/2021 4:00,BTT/USD,0.0047886,0.0048114,0.0047786,0.0047886,2123746.232,10169.77121
1628910000,8/14/2021 3:00,BTT/USD,0.0047816,0.0048041,0.0047816,0.0047877,1016959.825,4868.898555
1628906400,8/14/2021 2:00,BTT/USD,0.0048006,0.0048006,0.004779,0.0047826,464867.4649,2223.275138
1628902800,8/14/2021 1:00,BTT/USD,0.0047742,0.00486,0.0047742,0.0048031,3204695.672,15392.47378
1628899200,8/14/2021 0:00,BTT/USD,0.0048392,0.0048924,0.0047593,0.0047733,7779456.733,37133.68082
1628895600,8/13/2021 23:00,BTT/USD,0.0047824,0.0048752,0.0047695,0.0048402,4526244.58,21907.92902
1628892000,8/13/2021 22:00,BTT/USD,0.0047544,0.0047844,0.0047544,0.0047844,607714.9645,2907.551476
1628888400,8/13/2021 21:00,BTT/USD,0.0047655,0.00479,0.0047352,0.0047534,3410203.904,16210.06324
1628884800,8/13/2021 20:00,BTT/USD,0.0046619,0.00479,0.0046619,0.0047656,4122635.524,19646.83185
1628881200,8/13/2021 19:00,BTT/USD,0.0046847,0.0046847,0.004653,0.004661,651821.6382,3038.140656
1628877600,8/13/2021 18:00,BTT/USD,0.0047008,0.0047008,0.0046846,0.0046846,339342.0587,1589.681808
1628874000,8/13/2021 17:00,BTT/USD,0.0046659,0.0047009,0.0046659,0.0047009,848693.4422,3989.623002
1628870400,8/13/2021 16:00,BTT/USD,0.004654,0.0046628,0.0046479,0.0046628,1100061.897,5129.368613
1628866800,8/13/2021 15:00,BTT/USD,0.0046749,0.0046749,0.0046102,0.0046527,2771804.705,12896.37575
1628863200,8/13/2021 14:00,BTT/USD,0.0047007,0.0047045,0.0046499,0.004674,3394077.949,15863.92033
1628859600,8/13/2021 13:00,BTT/USD,0.0047174,0.0047174,0.0046963,0.0047009,746564.6508,3509.525767
1628856000,8/13/2021 12:00,BTT/USD,0.0046919,0.0047195,0.0046862,0.0047183,928466.6147,4380.784028
1628852400,8/13/2021 11:00,BTT/USD,0.0047136,0.0047363,0.0046949,0.0046949,1239347.951,5818.614694
1628848800,8/13/2021 10:00,BTT/USD,0.0047178,0.0047346,0.0047025,0.004714,1350121.775,6364.474048
1628845200,8/13/2021 9:00,BTT/USD,0.0047401,0.0047589,0.0047132,0.0047168,1980602.84,9342.107473
1628841600,8/13/2021 8:00,BTT/USD,0.0047423,0.0047482,0.0047221,0.004741,1807001.229,8566.992828
1628838000,8/13/2021 7:00,BTT/USD,0.0047362,0.0047979,0.0047362,0.0047422,4707020.416,22321.63222
1628834400,8/13/2021 6:00,BTT/USD,0.0046445,0.0047453,0.004641,0.004736,3309043.77,15671.6313
1628830800,8/13/2021 5:00,BTT/USD,0.0046032,0.0046612,0.0046032,0.0046474,2587367.431,12024.5314
1628827200,8/13/2021 4:00,BTT/USD,0.0046307,0.0046307,0.0045958,0.0046025,800801.4298,3685.688581
1628823600,8/13/2021 3:00,BTT/USD,0.0045876,0.004638,0.0045876,0.004631,1311493.923,6073.52836
1628820000,8/13/2021 2:00,BTT/USD,0.0046002,0.0046046,0.0045837,0.0045867,1787991.879,8200.98235
1628816400,8/13/2021 1:00,BTT/USD,0.0045695,0.0046002,0.0045695,0.0046002,641351.7795,2950.346456
1628812800,8/13/2021 0:00,BTT/USD,0.0045739,0.004635,0.0045372,0.0045686,7551799.404,34501.15076
1628809200,8/12/2021 23:00,BTT/USD,0.0044204,0.0045949,0.0044204,0.0045738,4384295.399,20052.89029
1628805600,8/12/2021 22:00,BTT/USD,0.0045155,0.0045155,0.0044212,0.0044212,2900028.729,12821.60702
1628802000,8/12/2021 21:00,BTT/USD,0.004521,0.0045428,0.0045145,0.0045146,1363366.509,6155.054441
1628798400,8/12/2021 20:00,BTT/USD,0.0045578,0.0046359,0.0045092,0.004518,4988520.467,22538.13547
1628794800,8/12/2021 19:00,BTT/USD,0.0044938,0.0045668,0.0044788,0.0045579,4372747.842,19930.54739
1628791200,8/12/2021 18:00,BTT/USD,0.0043885,0.0044937,0.0043877,0.0044937,2270362.256,10202.32687
1628787600,8/12/2021 17:00,BTT/USD,0.0043319,0.0044188,0.0043319,0.0043847,3679799.313,16134.81605
1628784000,8/12/2021 16:00,BTT/USD,0.0044066,0.0044183,0.0043008,0.0043312,5743192.84,24874.91683
1628780400,8/12/2021 15:00,BTT/USD,0.004297,0.0044496,0.004297,0.0044075,6792637.496,29938.54976
1628776800,8/12/2021 14:00,BTT/USD,0.0044888,0.0044888,0.0042741,0.0042938,10154090.68,43599.63458
1628773200,8/12/2021 13:00,BTT/USD,0.004485,0.0045229,0.0044608,0.00449,5623856.333,25251.11494
1628769600,8/12/2021 12:00,BTT/USD,0.0045647,0.0045647,0.004456,0.0044852,7923186.144,35537.07449
1628766000,8/12/2021 11:00,BTT/USD,0.0046573,0.0046573,0.0045602,0.0045678,3386258.111,15467.7498
1628762400,8/12/2021 10:00,BTT/USD,0.0046569,0.0046673,0.0046286,0.0046554,1569275.317,7305.604309
1628758800,8/12/2021 9:00,BTT/USD,0.0046203,0.0046686,0.0045718,0.0046579,3934252.033,18325.35254
1628755200,8/12/2021 8:00,BTT/USD,0.0046994,0.0046994,0.0046222,0.0046234,2183355.463,10094.52565
1628751600,8/12/2021 7:00,BTT/USD,0.0045912,0.0047,0.0045912,0.0047,7884842.864,37058.76146
1628748000,8/12/2021 6:00,BTT/USD,0.004628,0.004628,0.0045335,0.0045877,5552154.438,25471.61892
1628744400,8/12/2021 5:00,BTT/USD,0.004684,0.004688,0.004465,0.004628,18957887.98,87737.10559
1628740800,8/12/2021 4:00,BTT/USD,0.0048026,0.0048334,0.0046839,0.0046839,5250946.002,24594.90598
1628737200,8/12/2021 3:00,BTT/USD,0.0047821,0.0048463,0.0047789,0.0048035,2665740.674,12804.88533
1628733600,8/12/2021 2:00,BTT/USD,0.0048058,0.0048152,0.0047617,0.004783,3909026.51,18696.8738
1628730000,8/12/2021 1:00,BTT/USD,0.0047931,0.004828,0.0047296,0.0048061,5463747.148,26259.31517
1628726400,8/12/2021 0:00,BTT/USD,0.0043981,0.004794,0.0043981,0.004794,15025598.39,72032.71866
1628722800,8/11/2021 23:00,BTT/USD,0.0043457,0.0043951,0.0043457,0.0043951,2189554.313,9623.310162
1628719200,8/11/2021 22:00,BTT/USD,0.0044404,0.0044404,0.0043118,0.0043448,3574893.978,15532.19936
1628715600,8/11/2021 21:00,BTT/USD,0.0044885,0.0044885,0.0043387,0.0044424,6964340.57,30938.38655
1628712000,8/11/2021 20:00,BTT/USD,0.0044624,0.0045144,0.0044624,0.0044881,1730419.161,7766.294239
1628708400,8/11/2021 19:00,BTT/USD,0.0044937,0.0045003,0.0044609,0.0044627,3364662.625,15015.4799
1628704800,8/11/2021 18:00,BTT/USD,0.0045078,0.0045608,0.0044823,0.0044913,5876833.163,26394.62079
1628701200,8/11/2021 17:00,BTT/USD,0.0044856,0.0045407,0.004483,0.0045074,5006949.213,22568.32288
1628697600,8/11/2021 16:00,BTT/USD,0.0045236,0.0045462,0.004448,0.0044855,17356840.44,77854.10781
1628694000,8/11/2021 15:00,BTT/USD,0.0045762,0.0045823,0.0045271,0.0045271,8126668.883,36790.2427
1628690400,8/11/2021 14:00,BTT/USD,0.0043831,0.0046445,0.0043831,0.0045793,15690412.17,71851.10446
1628686800,8/11/2021 13:00,BTT/USD,0.0042908,0.0044028,0.0042907,0.0043824,4995375.592,21891.73399
1628683200,8/11/2021 12:00,BTT/USD,0.0043001,0.004388,0.0042891,0.0042916,8227508.346,35309.17482
1628679600,8/11/2021 11:00,BTT/USD,0.004284,0.0043377,0.0042658,0.0042972,7506142.441,32255.3953
1628676000,8/11/2021 10:00,BTT/USD,0.004353,0.004353,0.0042816,0.0042841,3425857.219,14676.71491
1628672400,8/11/2021 9:00,BTT/USD,0.0043466,0.0044052,0.0042784,0.004353,13674168.64,59523.65608
1628668800,8/11/2021 8:00,BTT/USD,0.0040893,0.0044081,0.0040893,0.0043499,12010984.26,52246.58044
1628665200,8/11/2021 7:00,BTT/USD,0.0040509,0.0041296,0.0040509,0.0040885,10474976.38,42826.94095
1628661600,8/11/2021 6:00,BTT/USD,0.0039539,0.004052,0.0039539,0.0040503,5677185.56,22994.30467
1628658000,8/11/2021 5:00,BTT/USD,0.0039236,0.0039531,0.0039169,0.0039531,3670077.813,14508.1846
1628654400,8/11/2021 4:00,BTT/USD,0.003848,0.003921,0.0038438,0.003921,2602773.904,10205.47648
1628647200,8/11/2021 2:00,BTT/USD,0.0038606,0.0038657,0.0038482,0.0038482,620820.539,2389.041598
1628643600,8/11/2021 1:00,BTT/USD,0.0038524,0.0038599,0.0038524,0.0038598,241446.6721,931.9358648
1628640000,8/11/2021 0:00,BTT/USD,0.0038598,0.0038598,0.0038523,0.0038523,240250.6184,925.5174572
1628636400,8/10/2021 23:00,BTT/USD,0.0038696,0.0038696,0.0038585,0.0038602,390653.819,1508.001872
1628632800,8/10/2021 22:00,BTT/USD,0.0038953,0.0038953,0.003869,0.003869,1227911.235,4750.788569
1628629200,8/10/2021 21:00,BTT/USD,0.0038415,0.0039004,0.0038415,0.0038971,1955890.008,7622.298949
1628625600,8/10/2021 20:00,BTT/USD,0.0038073,0.0038415,0.0038073,0.0038408,1261372.736,4844.680404
1628622000,8/10/2021 19:00,BTT/USD,0.0037852,0.0038047,0.0037852,0.0038047,556052.6408,2115.613482
1628618400,8/10/2021 18:00,BTT/USD,0.0037722,0.0037845,0.0037722,0.0037845,757582.3827,2867.070527
1628614800,8/10/2021 17:00,BTT/USD,0.003749,0.003776,0.003749,0.003772,1149861.41,4337.277239
1628611200,8/10/2021 16:00,BTT/USD,0.0038012,0.0038012,0.0037391,0.0037482,2155018.864,8077.441706
1628607600,8/10/2021 15:00,BTT/USD,0.0038232,0.0038423,0.0037938,0.0037995,3473447.928,13197.3654
1628604000,8/10/2021 14:00,BTT/USD,0.0038319,0.003835,0.0038216,0.0038242,414465.7942,1585.00009
1628600400,8/10/2021 13:00,BTT/USD,0.0038494,0.00388,0.003816,0.0038322,3240163.766,12416.95559
1628596800,8/10/2021 12:00,BTT/USD,0.0038219,0.0038494,0.0038185,0.0038494,3449524.14,13278.59823
1628593200,8/10/2021 11:00,BTT/USD,0.0038232,0.0038286,0.0038189,0.0038236,611251.8565,2337.182598
1628589600,8/10/2021 10:00,BTT/USD,0.003856,0.0038606,0.0038183,0.003824,1639994.289,6271.33816
1628586000,8/10/2021 9:00,BTT/USD,0.0038251,0.0038671,0.0038251,0.003856,5811453.709,22408.9655
1628582400,8/10/2021 8:00,BTT/USD,0.0038129,0.0038272,0.0038095,0.0038267,1534165.452,5870.790935
1628578800,8/10/2021 7:00,BTT/USD,0.0037967,0.0038134,0.0037967,0.0038134,548642.8546,2092.194662
1628575200,8/10/2021 6:00,BTT/USD,0.0038089,0.0038089,0.0037784,0.003796,1182957.814,4490.507862
1628571600,8/10/2021 5:00,BTT/USD,0.003799,0.0038097,0.0037943,0.0038097,866217.2904,3300.028011
1628568000,8/10/2021 4:00,BTT/USD,0.0038086,0.0038086,0.0038015,0.0038015,263255.2233,1000.764731
1628564400,8/10/2021 3:00,BTT/USD,0.0038122,0.0038148,0.0038094,0.0038094,159078.4178,605.9933248
1628560800,8/10/2021 2:00,BTT/USD,0.0038073,0.0038138,0.0038073,0.0038138,138993.2627,530.0925053
1628557200,8/10/2021 1:00,BTT/USD,0.0038015,0.0038096,0.0037969,0.0038096,509008.2208,1939.117718
1628553600,8/10/2021 0:00,BTT/USD,0.0038201,0.003831,0.0037979,0.0038022,2082563.67,7918.323585
1628550000,8/9/2021 23:00,BTT/USD,0.0038183,0.0038407,0.0038127,0.0038197,1800668.455,6878.013296
1628546400,8/9/2021 22:00,BTT/USD,0.0037913,0.0038189,0.0037913,0.0038178,1271934.644,4855.992085
1628542800,8/9/2021 21:00,BTT/USD,0.0037984,0.0038028,0.0037681,0.0037923,1606259.891,6091.419385
1628539200,8/9/2021 20:00,BTT/USD,0.0038361,0.0038478,0.0037858,0.0038001,3668382.089,13940.21878
1628535600,8/9/2021 19:00,BTT/USD,0.0038477,0.0038653,0.003836,0.003836,1395159.223,5351.830779
1628532000,8/9/2021 18:00,BTT/USD,0.0038351,0.0038658,0.0038351,0.0038451,4918692.008,18912.86264
1628528400,8/9/2021 17:00,BTT/USD,0.0038463,0.0038463,0.0038321,0.0038358,499905.9554,1917.539264
1628524800,8/9/2021 16:00,BTT/USD,0.003837,0.0038503,0.0038177,0.0038503,1203497.591,4633.826773
1628521200,8/9/2021 15:00,BTT/USD,0.003822,0.0038372,0.003822,0.0038372,578852.3449,2221.172218
1628517600,8/9/2021 14:00,BTT/USD,0.0037984,0.0038247,0.0037984,0.0038214,755887.5917,2888.548843
1628514000,8/9/2021 13:00,BTT/USD,0.003849,0.003849,0.0037946,0.0038001,2082143.652,7912.354093
1628510400,8/9/2021 12:00,BTT/USD,0.0038557,0.0038574,0.0038293,0.0038467,2308268.522,8879.216523
1628506800,8/9/2021 11:00,BTT/USD,0.00383,0.0038599,0.00383,0.0038557,2324912.753,8964.166103
1628503200,8/9/2021 10:00,BTT/USD,0.0037752,0.0038302,0.0037752,0.0038292,2642207.114,10117.53948
1628499600,8/9/2021 9:00,BTT/USD,0.0037248,0.0037751,0.003724,0.0037751,1632333.1,6162.220687
1628496000,8/9/2021 8:00,BTT/USD,0.0036959,0.0037293,0.0036933,0.0037255,1831544.539,6823.41918
1628492400,8/9/2021 7:00,BTT/USD,0.0036935,0.0037007,0.0036744,0.0036932,3130030.107,11559.82719
1628488800,8/9/2021 6:00,BTT/USD,0.0037242,0.0037242,0.003684,0.0036942,1946966.099,7192.482164
1628485200,8/9/2021 5:00,BTT/USD,0.0037291,0.0037335,0.0037248,0.0037248,367188.9485,1367.705395
1628481600,8/9/2021 4:00,BTT/USD,0.003737,0.003737,0.003729,0.003729,228510.2237,852.1146242
1628478000,8/9/2021 3:00,BTT/USD,0.00375,0.00375,0.0037302,0.0037371,707848.4131,2645.300304
1628474400,8/9/2021 2:00,BTT/USD,0.0036767,0.0037554,0.0036767,0.0037507,2606978.995,9777.996118
1628470800,8/9/2021 1:00,BTT/USD,0.0037047,0.0037047,0.003656,0.0036759,2068831.023,7604.815958
1628467200,8/9/2021 0:00,BTT/USD,0.0036936,0.0037372,0.0036605,0.0037006,7986502.043,29554.84946
1628463600,8/8/2021 23:00,BTT/USD,0.003739,0.003739,0.0036953,0.0036953,2197742.002,8121.316019
1628460000,8/8/2021 22:00,BTT/USD,0.0037346,0.0037676,0.0037346,0.0037398,1526666.765,5709.428366
1628456400,8/8/2021 21:00,BTT/USD,0.0036699,0.0037477,0.0036699,0.0037345,2975322.482,11111.34181
1628452800,8/8/2021 20:00,BTT/USD,0.0036987,0.0036987,0.0033374,0.0036691,29612523,108651.3082
1628449200,8/8/2021 19:00,BTT/USD,0.0037159,0.0037159,0.0036921,0.0036991,1863391.384,6892.871068
1628445600,8/8/2021 18:00,BTT/USD,0.0037463,0.0037463,0.0037153,0.0037153,1866875.067,6936.000937
1628442000,8/8/2021 17:00,BTT/USD,0.0037793,0.0037919,0.0037448,0.0037465,3294967.633,12344.59624
1628438400,8/8/2021 16:00,BTT/USD,0.003813,0.0038285,0.0037763,0.0037789,2626781.748,9926.345548
1628434800,8/8/2021 15:00,BTT/USD,0.0038011,0.0038302,0.0037854,0.0038129,2769470.347,10559.71349
1628431200,8/8/2021 14:00,BTT/USD,0.0038898,0.0038906,0.0037991,0.0038006,2944277.43,11190.0208
1628427600,8/8/2021 13:00,BTT/USD,0.0039158,0.0039282,0.0038908,0.0038908,1601870.658,6232.558355
1628424000,8/8/2021 12:00,BTT/USD,0.003851,0.0039165,0.0038502,0.0039165,2501011.119,9795.210049
1628420400,8/8/2021 11:00,BTT/USD,0.0038426,0.0038574,0.003802,0.0038511,3283192.549,12643.90282
1628416800,8/8/2021 10:00,BTT/USD,0.0039309,0.0039309,0.0038238,0.0038452,5188925.316,19952.45562
1628413200,8/8/2021 9:00,BTT/USD,0.0039227,0.0039451,0.003908,0.0039308,4973644.66,19550.40243
1628409600,8/8/2021 8:00,BTT/USD,0.0038996,0.0040151,0.0038996,0.0039235,8623794.615,33835.45817
1628406000,8/8/2021 7:00,BTT/USD,0.0038616,0.0039177,0.0038395,0.003897,3712482.993,14467.54622
1628402400,8/8/2021 6:00,BTT/USD,0.0037968,0.0038689,0.0037968,0.0038624,2203954.105,8512.552335
1628398800,8/8/2021 5:00,BTT/USD,0.0037506,0.0037992,0.0037506,0.0037959,1526587.774,5794.77453
1628395200,8/8/2021 4:00,BTT/USD,0.0037421,0.0037805,0.0037421,0.0037483,1807634.452,6775.556218
1628391600,8/8/2021 3:00,BTT/USD,0.0037171,0.0037418,0.0037171,0.0037418,884340.9729,3309.027052
1628388000,8/8/2021 2:00,BTT/USD,0.0037542,0.0037542,0.0037009,0.0037146,2766732.702,10277.30529
1628384400,8/8/2021 1:00,BTT/USD,0.003859,0.003859,0.0037416,0.0037534,3588364.961,13468.56905
1628380800,8/8/2021 0:00,BTT/USD,0.0039171,0.0039829,0.0038275,0.0038592,8774653.045,33863.14103
1628377200,8/7/2021 23:00,BTT/USD,0.0038979,0.0039288,0.0038979,0.0039179,1158990.114,4540.807369
1628373600,8/7/2021 22:00,BTT/USD,0.003887,0.0038978,0.0038836,0.0038978,1110300.861,4327.730696
1628370000,8/7/2021 21:00,BTT/USD,0.0038608,0.003928,0.0038608,0.003887,3257052.078,12660.16143
1628366400,8/7/2021 20:00,BTT/USD,0.0038429,0.0038592,0.0038398,0.0038592,981961.9685,3789.587629
1628362800,8/7/2021 19:00,BTT/USD,0.0038197,0.0038528,0.0038172,0.0038446,2442658.268,9391.043976
1628359200,8/7/2021 18:00,BTT/USD,0.00379,0.0038202,0.0037726,0.0038202,2887560.616,11031.05906
1628355600,8/7/2021 17:00,BTT/USD,0.0038337,0.0038363,0.0037627,0.0037885,4561783.46,17282.31664
1628352000,8/7/2021 16:00,BTT/USD,0.0038543,0.0042371,0.0037592,0.0038357,34633605.13,132844.1192
1628348400,8/7/2021 15:00,BTT/USD,0.0038871,0.0038871,0.0038398,0.0038538,3951574.604,15228.57821
1628344800,8/7/2021 14:00,BTT/USD,0.0038782,0.0038991,0.003874,0.0038891,1448089.508,5631.764904
1628341200,8/7/2021 13:00,BTT/USD,0.003907,0.003909,0.0038549,0.0038781,5606744.95,21743.51759
1628337600,8/7/2021 12:00,BTT/USD,0.0040072,0.0040577,0.003907,0.003907,10938700.29,42737.50203
1628334000,8/7/2021 11:00,BTT/USD,0.0039917,0.0040124,0.0039827,0.004007,3775290.375,15127.58853
1628330400,8/7/2021 10:00,BTT/USD,0.0040135,0.0040135,0.0039922,0.0039922,1383125.215,5521.712482
1628326800,8/7/2021 9:00,BTT/USD,0.0039734,0.0040241,0.0039734,0.0040162,3773581.973,15155.45992
1628323200,8/7/2021 8:00,BTT/USD,0.0039561,0.0039716,0.0039549,0.0039716,564308.7057,2241.208456
1628319600,8/7/2021 7:00,BTT/USD,0.003936,0.0039558,0.003936,0.0039558,1096130.496,4336.073015
1628316000,8/7/2021 6:00,BTT/USD,0.0040034,0.0040034,0.0039154,0.003936,3477025.85,13685.57375
1628312400,8/7/2021 5:00,BTT/USD,0.0039858,0.0040188,0.0039756,0.0040061,2190090.328,8773.720863
1628308800,8/7/2021 4:00,BTT/USD,0.0039949,0.0040583,0.0039866,0.0039866,3852612.835,15358.82633
1628305200,8/7/2021 3:00,BTT/USD,0.003951,0.0040271,0.0039507,0.0039979,3179931.94,12713.0499
1628301600,8/7/2021 2:00,BTT/USD,0.0039281,0.003989,0.0039281,0.0039504,2367855.272,9353.975467
1628298000,8/7/2021 1:00,BTT/USD,0.00394,0.0039514,0.0039244,0.0039263,1491984.345,5857.978132
1628294400,8/7/2021 0:00,BTT/USD,0.0038006,0.003946,0.0037712,0.0039392,7343534.111,28927.64957
1628290800,8/6/2021 23:00,BTT/USD,0.0037153,0.0038037,0.0037153,0.0038014,2378273.72,9040.769718
1628287200,8/6/2021 22:00,BTT/USD,0.0037219,0.00373,0.0037128,0.0037151,1138883.555,4231.066294
1628283600,8/6/2021 21:00,BTT/USD,0.0037724,0.0037724,0.0037226,0.0037226,1915956.579,7132.339962
1628280000,8/6/2021 20:00,BTT/USD,0.0037666,0.0037876,0.0037452,0.0037727,4911354.145,18529.06578
1628276400,8/6/2021 19:00,BTT/USD,0.003738,0.0037685,0.003716,0.0037685,4011608.23,15117.74561
1628272800,8/6/2021 18:00,BTT/USD,0.0036555,0.0037575,0.0036468,0.0037369,4815589.349,17995.37584
1628269200,8/6/2021 17:00,BTT/USD,0.0035487,0.003661,0.0035487,0.003655,5335452.204,19501.07781
1628265600,8/6/2021 16:00,BTT/USD,0.0035037,0.0035554,0.0035037,0.0035484,2063430.653,7321.877329
1628262000,8/6/2021 15:00,BTT/USD,0.0034867,0.0035073,0.003482,0.0035029,1967219.909,6890.974619
1628258400,8/6/2021 14:00,BTT/USD,0.0034768,0.0034882,0.0034763,0.0034872,396938.1028,1384.202552
1628254800,8/6/2021 13:00,BTT/USD,0.0034961,0.003497,0.0034757,0.003478,1214363.499,4223.556249
1628251200,8/6/2021 12:00,BTT/USD,0.0034794,0.0034974,0.0034585,0.0034974,1692281.014,5918.583619
1628247600,8/6/2021 11:00,BTT/USD,0.0034851,0.0034876,0.0034817,0.0034817,191931.445,668.2477122
1628244000,8/6/2021 10:00,BTT/USD,0.0034769,0.0034906,0.0034769,0.0034844,584041.789,2035.03521
1628240400,8/6/2021 9:00,BTT/USD,0.0035067,0.0035067,0.0034768,0.0034768,1172110.301,4075.193095
1628236800,8/6/2021 8:00,BTT/USD,0.003513,0.003513,0.0035003,0.0035078,580262.7288,2035.4456
1628233200,8/6/2021 7:00,BTT/USD,0.0035178,0.00352,0.0035107,0.0035137,881940.4243,3098.874069
1628229600,8/6/2021 6:00,BTT/USD,0.0035173,0.0035203,0.0035161,0.0035175,559734.7371,1968.866938
1628226000,8/6/2021 5:00,BTT/USD,0.0034909,0.0035179,0.0034909,0.0035179,945725.4274,3326.967481
1628222400,8/6/2021 4:00,BTT/USD,0.0035336,0.0035359,0.0034865,0.0034904,1893769.8,6610.014109
1628218800,8/6/2021 3:00,BTT/USD,0.0035504,0.0035504,0.0035335,0.0035335,505957.6221,1787.801258
1628215200,8/6/2021 2:00,BTT/USD,0.003545,0.0035712,0.0035448,0.0035496,2232586.708,7924.789778
1628211600,8/6/2021 1:00,BTT/USD,0.003511,0.0035507,0.003511,0.0035465,2062051.766,7313.066589
1628208000,8/6/2021 0:00,BTT/USD,0.0034072,0.0036,0.0034072,0.0035126,16254372.4,57095.10849
1628204400,8/5/2021 23:00,BTT/USD,0.0034219,0.0034242,0.0034069,0.0034069,769738.0849,2622.420681
1628200800,8/5/2021 22:00,BTT/USD,0.0034314,0.0034328,0.0034164,0.0034217,1001816.659,3427.916062
1628197200,8/5/2021 21:00,BTT/USD,0.0034523,0.0034523,0.0034188,0.0034307,2584289.305,8865.92132
1628193600,8/5/2021 20:00,BTT/USD,0.0033557,0.0034596,0.0033557,0.003453,3963292.594,13685.24933
1628190000,8/5/2021 19:00,BTT/USD,0.0033845,0.00339,0.0033464,0.0033551,2817304.708,9452.339024
1628186400,8/5/2021 18:00,BTT/USD,0.0033638,0.0033873,0.0033604,0.0033838,1111541.658,3761.234661
1628182800,8/5/2021 17:00,BTT/USD,0.0033156,0.0033637,0.0033156,0.0033636,1698873.073,5714.329469
1628179200,8/5/2021 16:00,BTT/USD,0.0032977,0.0033161,0.0032977,0.0033155,552696.9559,1832.466757
1628175600,8/5/2021 15:00,BTT/USD,0.0032996,0.00333,0.0032809,0.0032978,2978283.433,9821.783105
1628172000,8/5/2021 14:00,BTT/USD,0.0032709,0.0033042,0.0032709,0.0032958,2226378.219,7337.697334
1628168400,8/5/2021 13:00,BTT/USD,0.0032704,0.0032977,0.0032573,0.0032702,3267761.991,10686.23526
1628164800,8/5/2021 12:00,BTT/USD,0.0033141,0.0033141,0.0032463,0.0032699,3509888.672,11476.98497
1628161200,8/5/2021 11:00,BTT/USD,0.0032873,0.003322,0.0032873,0.0033148,1724655.262,5716.887262
1628157600,8/5/2021 10:00,BTT/USD,0.0032701,0.0033012,0.0032701,0.003287,3641128.979,11968.39095
1628154000,8/5/2021 9:00,BTT/USD,0.0033238,0.0033238,0.0032599,0.0032701,3153274.729,10311.52369
1628150400,8/5/2021 8:00,BTT/USD,0.0033895,0.0033895,0.0033251,0.0033251,2237826.323,7440.996307
1628146800,8/5/2021 7:00,BTT/USD,0.0033652,0.0033903,0.0033548,0.0033903,2149115.062,7286.144795
1628143200,8/5/2021 6:00,BTT/USD,0.0034193,0.0034193,0.0033582,0.0033638,2421436.438,8145.227891
1628139600,8/5/2021 5:00,BTT/USD,0.003439,0.003439,0.0034195,0.0034195,748311.8105,2558.852236
